TransactionID,device_profile_id,id_15,id_23,id_34,DeviceType
3164089,iOS Device|iOS 11.2.1|mobile safari 11.0|1334x750,New,,match_status:1,mobile
3169892,SM-A320Y Build/NRD90M|UNK|chrome 63.0 for android|UNK,Found,,,mobile
3158098,SM-G610M Build/MMB29K|UNK|chrome 63.0 for android|UNK,New,,,mobile
3151397,iOS Device|iOS 11.2.1|mobile safari 11.0|2436x1125,New,IP_PROXY:TRANSPARENT,match_status:1,mobile
3154826,Moto E (4) Plus Build/NMA26.42-69|UNK|chrome generic|UNK,New,,,mobile
3169903,MacOS|Mac OS X 10_12_6|safari generic|1280x800,New,,match_status:2,desktop
3164127,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3167085,Windows|Windows 10|chrome 63.0|1920x1080,Found,,match_status:2,desktop
3151399,Windows|UNK|chrome 63.0|UNK,Found,,,desktop
3158135,UNK|UNK|chrome generic|UNK,New,,,desktop
3151434,Windows|UNK|chrome 63.0|UNK,Found,,,desktop
3154869,UNK|UNK|chrome generic|UNK,Found,,,desktop
3158112,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3158102,iOS Device|iOS 11.0.0|mobile safari 11.0|1136x640,New,,match_status:1,mobile
3154852,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3151430,iOS Device|iOS 10.3.1|mobile safari 10.0|1334x750,New,,match_status:1,mobile
3154867,Windows|Windows 10|edge 16.0|UNK,New,,match_status:2,desktop
3158120,SM-G955U Build/NRD90M|Android 7.0|chrome 63.0 for android|2960x1440,New,,match_status:2,mobile
3164151,UNK|UNK|chrome 63.0|UNK,New,,,desktop
3161198,UNK|UNK|chrome 63.0|UNK,New,,,desktop
3167131,UNK|Android|chrome 63.0|1280x720,Found,,match_status:2,mobile
3164184,Windows|Windows 7|chrome 63.0|1280x1024,New,,match_status:2,desktop
3164195,Windows|UNK|edge 16.0|UNK,New,,,desktop
3164170,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3164194,iOS Device|iOS 11.2.0|mobile safari 11.0|2001x1125,New,,match_status:1,mobile
3164186,Windows|UNK|edge 16.0|UNK,Found,,,desktop
3158174,SM-G950U Build/NRD90M|Android 7.0|chrome 63.0 for android|2220x1080,Found,,match_status:2,mobile
3158188,SM-G950U Build/NRD90M|Android 7.0|chrome 63.0 for android|2220x1080,Found,,match_status:2,mobile
3169946,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3151488,Windows|Windows 10|chrome 63.0|1920x1080,New,IP_PROXY:HIDDEN,match_status:2,desktop
3151493,Windows|Windows 10|edge 16.0|1920x1080,New,,match_status:2,desktop
3158199,LG-D373 Build/KOT49I.V10a|UNK|chrome 62.0 for android|UNK,New,,,mobile
3161236,Windows|Windows 10|edge 16.0|1366x768,Found,,match_status:2,desktop
3158208,Windows|UNK|chrome 63.0|UNK,New,,,desktop
3154941,Windows|Windows 10|chrome 63.0|1366x768,Found,,match_status:2,desktop
3161264,SM-G610M Build/MMB29K|UNK|chrome 63.0 for android|UNK,New,,,mobile
3161251,iOS Device|iOS 11.2.1|chrome 63.0 for ios|2048x1536,New,,match_status:2,mobile
3164223,SM-N910C Build/MMB29K|UNK|chrome 63.0 for android|UNK,Unknown,,,mobile
3169997,UNK|UNK|firefox 52.0|UNK,New,,,desktop
3158237,HTC Desire 510 Build/KOT49H|UNK|chrome 62.0 for android|UNK,New,,,mobile
3167204,Windows|Windows 10|chrome generic|2112x1188,Found,,match_status:2,desktop
3164244,SAMSUNG SM-G935F Build/NRD90M|UNK|samsung browser 6.2|UNK,New,,,mobile
3167205,HTC Desire 510 Build/KOT49H|UNK|chrome 62.0 for android|UNK,Found,,,mobile
3169998,rv:57.0|Windows 7|firefox 57.0|1440x900,Found,IP_PROXY:ANONYMOUS,match_status:2,desktop
3167213,XT1032|UNK|chrome 63.0 for android|UNK,New,,,mobile
3154993,Windows|Windows 10|edge 16.0|1920x1080,New,,match_status:0,desktop
3161302,iOS Device|iOS 11.2.1|mobile safari 11.0|1334x750,New,,match_status:1,mobile
3164282,Windows|UNK|chrome 63.0|UNK,New,,,desktop
3155060,F80 PIABELLA Build/MRA58K|UNK|chrome 63.0 for android|UNK,Found,,,mobile
3161384,MacOS|Mac OS X 10_13_2|safari generic|2560x1600,New,,match_status:2,desktop
3155100,HUAWEI NXT-L09 Build/HUAWEINXT-L09|UNK|chrome 63.0 for android|UNK,Found,,,mobile
3161402,UNK|Android|chrome 61.0|855x480,Found,,match_status:2,mobile
3167308,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3151682,SM-J727VPP Build/NRD90M|Android 7.0|chrome 63.0 for android|1280x720,Found,,match_status:2,mobile
3158354,Windows|Windows 10|chrome 63.0|1920x1200,Found,,match_status:2,desktop
3167332,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3167338,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3151723,Windows|Windows 10|chrome 63.0|1600x900,Found,,match_status:2,desktop
3155129,Windows|Windows 10|chrome 63.0|1920x1080,New,,match_status:2,desktop
3151720,Windows|UNK|chrome 63.0|UNK,Found,,,desktop
3167336,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3167327,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3164388,Windows|UNK|chrome 63.0|UNK,Found,,,desktop
3164398,Windows|Windows 8.1|chrome 63.0|1366x768,New,,match_status:2,desktop
3151745,Windows|Windows 10|chrome 63.0|1920x1080,Found,,match_status:2,desktop
3167375,UNK|Android|chrome 63.0|1280x720,Found,IP_PROXY:TRANSPARENT,match_status:2,mobile
3151768,iOS Device|iOS 11.2.1|mobile safari 11.0|1136x640,New,,match_status:1,mobile
3167406,MacOS|Mac OS X 10_13_2|safari generic|1280x800,New,,match_status:2,desktop
3170166,iOS Device|iOS 11.2.1|mobile safari generic|2208x1242,Found,,match_status:2,mobile
3164430,Windows|UNK|chrome 63.0|UNK,Found,,,desktop
3164449,UNK|UNK|mobile safari 11.0|UNK,New,,,mobile
3164474,iOS Device|iOS 11.2.1|mobile safari 11.0|2208x1242,New,,match_status:1,mobile
3170172,MacOS|Mac OS X 10_13_3|safari generic|2560x1600,New,,match_status:2,desktop
3151810,UNK|UNK|mobile safari 11.0|UNK,Found,,,mobile
3170201,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3164450,iOS Device|iOS 11.1.2|mobile safari 11.0|2048x1536,New,,match_status:1,mobile
3158419,Windows|Windows 8.1|chrome 63.0|1366x768,New,,match_status:2,desktop
3167408,E6603 Build/32.4.A.1.54|UNK|chrome 63.0 for android|UNK,Found,,,mobile
3158429,iOS Device|iOS 11.1.2|mobile safari 11.0|1334x750,Found,,match_status:1,mobile
3167442,E6603 Build/32.4.A.1.54|UNK|chrome 63.0 for android|UNK,Found,,,mobile
3158440,Windows|Windows 10|chrome 63.0|1920x1080,New,,match_status:2,desktop
3158469,iOS Device|iOS 11.1.2|mobile safari 11.0|1334x750,Found,,match_status:1,mobile
3167469,Windows|Windows 7|chrome 63.0|1920x1080,New,,match_status:2,desktop
3167427,E6603 Build/32.4.A.1.54|UNK|chrome 63.0 for android|UNK,Found,,,mobile
3164482,iOS Device|iOS 11.2.1|mobile safari 11.0|2208x1242,Found,,match_status:1,mobile
3164498,iOS Device|iOS 11.2.1|mobile safari 11.0|2208x1242,Found,,match_status:1,mobile
3161548,Windows|Windows 10|chrome 63.0|1920x1080,New,,match_status:2,desktop
3158467,,,,,
3167500,Trident/7.0|Windows 7|ie 11.0 for desktop|UNK,Found,IP_PROXY:ANONYMOUS,match_status:2,desktop
3161599,Windows|Windows 7|chrome 63.0|1440x900,New,,match_status:2,desktop
3155331,SM-G530H Build/LRX22G|UNK|chrome 62.0 for android|UNK,Found,,,mobile
3164495,iOS Device|iOS 11.2.1|mobile safari 11.0|2048x1536,New,,match_status:1,mobile
3167470,Windows|Windows 10|chrome 63.0|1920x1080,Found,,match_status:2,desktop
3158521,MacOS|Mac OS X 10_13_2|safari generic|1920x1080,New,,match_status:2,desktop
3170288,Windows|Windows 7|chrome 63.0|1920x1080,New,,match_status:2,desktop
3170301,MacOS|Mac OS X 10_13_2|chrome 63.0|2560x1600,Found,,match_status:2,desktop
3170315,Windows|Windows 7|chrome 63.0|1920x1080,Found,,match_status:2,desktop
3155302,Windows|Windows 10|edge 16.0|1920x1080,Found,,match_status:2,desktop
3158495,UNK|UNK|chrome 63.0|UNK,New,,,desktop
3170311,Windows|UNK|chrome 63.0|UNK,New,,,desktop
3151909,Windows|UNK|chrome 63.0|UNK,Found,,,desktop
3167555,,,,,
3161652,Trident/7.0|Windows 7|ie 11.0 for desktop|1920x1080,Found,IP_PROXY:ANONYMOUS,match_status:2,desktop
3158589,Windows|Windows 8.1|chrome 63.0|1920x1080,Found,,match_status:2,desktop
3151990,iOS Device|iOS 11.1.2|mobile safari 11.0|1136x640,Found,,match_status:1,mobile
3164595,iOS Device|iOS|mobile safari 9.0|2048x1536,New,,match_status:1,mobile
3170363,iOS Device|iOS 11.2.1|mobile safari 11.0|1334x750,New,,match_status:1,mobile
3170371,iOS Device|iOS 11.2.1|mobile safari 11.0|1334x750,Found,,match_status:1,mobile
3155418,Windows|Windows 10|edge 16.0|1366x768,Found,,match_status:0,desktop
3151934,iOS Device|iOS 11.1.2|mobile safari 11.0|1334x750,New,,match_status:1,mobile
3170389,iOS Device|iOS 11.2.1|mobile safari 11.0|1334x750,Found,,match_status:1,mobile
3167599,Windows|Windows 7|firefox 57.0|1440x900,Found,,match_status:2,desktop
3161663,Trident/7.0|Windows 10|ie 11.0 for tablet|UNK,New,,match_status:2,desktop
3164632,Windows|Windows 7|chrome 63.0|1366x768,New,,match_status:2,desktop
3164619,UNK|UNK|chrome 57.0|UNK,New,,,desktop
3161696,iOS Device|iOS 11.0.3|chrome 63.0 for ios|2048x1536,Found,,match_status:2,mobile
3167609,Windows|Windows 7|chrome 63.0|1366x768,Found,,match_status:2,desktop
3158663,Trident/7.0|UNK|ie 11.0 for desktop|UNK,New,,,desktop
3155450,Windows|Windows 10|chrome 63.0|1920x1080,Found,,match_status:2,desktop
3170425,Windows|Windows 7|chrome 63.0|1366x768,Found,,match_status:2,desktop
3155521,rv:11.0|UNK|ie 11.0 for desktop|UNK,Unknown,,,desktop
3170424,Windows|Windows 7|chrome 63.0|1366x768,Found,,match_status:2,desktop
3155526,rv:11.0|UNK|ie 11.0 for desktop|UNK,Unknown,,,desktop
3164695,,,,,
3161781,iOS Device|iOS 11.2.1|mobile safari 11.0|2001x1125,New,,match_status:1,mobile
3167621,MacOS|Mac OS X 10_12_6|safari generic|1280x720,New,,match_status:2,desktop
3170399,Windows|Windows 7|chrome 63.0|1920x1080,New,,match_status:2,desktop
3164676,Trident/7.0|UNK|ie 11.0 for desktop|UNK,Found,,,desktop
3155528,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3158697,Trident/7.0|UNK|ie 11.0 for desktop|UNK,Found,,,desktop
3158718,Windows|Windows 10|firefox 57.0|1366x768,Found,,match_status:2,desktop
3158716,UNK|UNK|chrome 63.0|UNK,New,,,desktop
3167667,UNK|Android|chrome 63.0|2560x1440,Found,IP_PROXY:TRANSPARENT,match_status:2,mobile
3170485,Windows|UNK|chrome 63.0|UNK,New,,,desktop
3167710,UNK|UNK|chrome 62.0|UNK,New,,,desktop
3152168,Windows|Windows 10|chrome 63.0|1920x1080,Found,,match_status:2,desktop
3155579,SM-G935P Build/NRD90M|UNK|chrome 63.0 for android|UNK,New,,,mobile
3158782,Trident/7.0|UNK|ie 11.0 for desktop|UNK,Found,,,desktop
3158739,Trident/7.0|UNK|ie 11.0 for desktop|UNK,Found,,,desktop
3170511,UNK|UNK|chrome 63.0|UNK,New,,,desktop
3170573,Trident/7.0|UNK|ie 11.0 for desktop|UNK,Found,,,desktop
3158735,Windows|Windows 10|chrome 63.0|1920x1200,Found,,match_status:2,desktop
3170587,Trident/7.0|UNK|ie 11.0 for desktop|UNK,Found,,,desktop
3164813,Trident/7.0|Windows 7|ie 11.0 for desktop|1680x1050,New,,match_status:2,desktop
3155678,UNK|UNK|mobile safari 10.0|UNK,Unknown,,,mobile
3152199,MacOS|Mac OS X 10_12_6|safari generic|1440x900,New,,match_status:2,desktop
3161881,Windows|Windows 10|chrome 63.0|1366x768,Found,,match_status:2,desktop
3161903,Windows|Windows 10|chrome 63.0|1366x768,Found,,match_status:2,desktop
3161871,iOS Device|iOS 11.2.1|mobile safari 11.0|1334x750,New,,match_status:1,mobile
3161882,Windows|Windows 10|chrome 63.0|1366x768,Found,,match_status:2,desktop
3164845,Trident/7.0|Windows 7|ie 11.0 for desktop|1680x1050,Found,,match_status:2,desktop
3164892,Windows|UNK|edge 16.0|UNK,Found,,,desktop
3167778,Windows|UNK|chrome 63.0|UNK,New,,,desktop
3164834,Windows|UNK|chrome 63.0|UNK,New,,,desktop
3152274,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3164867,Windows|UNK|chrome 63.0|UNK,New,,,desktop
3167809,UNK|UNK|mobile safari 10.0|UNK,Unknown,,,mobile
3164940,Windows|UNK|chrome 63.0|UNK,Found,,,desktop
3167758,iOS Device|iOS 11.2.1|mobile safari 11.0|2048x1536,New,,match_status:1,mobile
3152304,UNK|Android|chrome 63.0|1920x1080,Found,,match_status:2,mobile
3152368,Trident/7.0|Windows 10|ie 11.0 for desktop|3440x1440,Found,,match_status:2,desktop
3155702,Windows|UNK|chrome 63.0|UNK,Found,,,desktop
3152272,Trident/7.0|Windows 10|ie 11.0 for desktop|3440x1440,Found,,match_status:2,desktop
3152322,iOS Device|iOS 11.2.1|mobile safari 11.0|2048x1536,New,,match_status:1,mobile
3164916,Windows|UNK|chrome 63.0|UNK,Found,,,desktop
3152329,Trident/7.0|Windows 10|ie 11.0 for desktop|3440x1440,Found,,match_status:2,desktop
3170677,ALE-L23 Build/HuaweiALE-L23|UNK|chrome 63.0 for android|UNK,New,,,mobile
3155790,Windows|UNK|chrome 63.0|UNK,Found,,,desktop
3161930,Trident/7.0|Windows 10|ie 11.0 for desktop|3440x1440,Found,,match_status:2,desktop
3161943,Windows|UNK|chrome 63.0|UNK,Found,,,desktop
3152395,Windows|Windows 10|edge 16.0|UNK,Found,,match_status:2,desktop
3155787,Trident/7.0|UNK|ie 11.0 for desktop|UNK,New,,,desktop
3170636,Windows|UNK|chrome 63.0|UNK,New,,,desktop
3152399,Windows|Windows 10|chrome 63.0|1920x1080,New,,match_status:2,desktop
3167798,UNK|UNK|mobile safari 10.0|UNK,Unknown,,,mobile
3170646,Windows|Windows 7|firefox 57.0|1920x1080,New,,match_status:2,desktop
3152405,iOS Device|iOS 11.2.1|mobile safari 11.0|1334x750,New,,match_status:1,mobile
3167832,MacOS|Mac OS X 10_12_6|chrome 63.0|2560x1600,New,,match_status:2,desktop
3162011,UNK|UNK|chrome 63.0|UNK,New,,,desktop
3152436,Trident/7.0|Windows 7|ie 11.0 for desktop|1360x768,New,,match_status:2,desktop
3152393,Windows|UNK|chrome 63.0|UNK,Found,,,desktop
3155844,iOS Device|iOS 11.2.1|mobile safari 11.0|2208x1242,New,,match_status:1,mobile
3152361,Windows|UNK|chrome 63.0|UNK,Found,,,desktop
3158904,,,,,
3167946,Windows|UNK|chrome 63.0|UNK,Found,,,desktop
3170758,SM-G530H Build/KTU84P|UNK|chrome 49.0 for android|UNK,Found,,,mobile
3165079,Windows|Windows 7|chrome 63.0|1600x900,Found,,match_status:2,desktop
3152541,Windows|Windows 10|chrome 63.0|1920x1080,New,,match_status:2,desktop
3170791,SM-G530H Build/KTU84P|UNK|chrome 49.0 for android|UNK,Found,,,mobile
3165047,Windows|Windows 7|chrome 63.0|1920x1080,New,,match_status:2,desktop
3165055,Windows|Windows 7|chrome 63.0|1920x1080,Found,,match_status:2,desktop
3167991,Windows|UNK|chrome 63.0|UNK,Found,,,desktop
3170808,SM-G530H Build/KTU84P|UNK|chrome 49.0 for android|UNK,Found,,,mobile
3165027,Windows|Windows 7|chrome 63.0|1920x1080,Found,,match_status:2,desktop
3155912,Windows|Windows 7|chrome 63.0|1920x1080,Found,,match_status:2,desktop
3170827,SM-G530H Build/KTU84P|UNK|chrome 49.0 for android|UNK,Found,,,mobile
3170821,SM-G530H Build/KTU84P|UNK|chrome 49.0 for android|UNK,Found,,,mobile
3170822,SM-G530H Build/KTU84P|UNK|chrome 49.0 for android|UNK,Found,,,mobile
3167993,Windows|Windows 10|chrome 63.0|1280x1025,Found,,match_status:2,desktop
3167943,Windows|Windows 10|ie 11.0 for desktop|UNK,Found,,,desktop
3162142,Windows|Windows 7|chrome 63.0|1920x1080,New,,match_status:2,desktop
3158961,SM-G530H Build/KTU84P|UNK|chrome 49.0 for android|UNK,Found,,,mobile
3170833,UNK|UNK|chrome 63.0|UNK,New,,,desktop
3170788,SM-G530H Build/KTU84P|UNK|chrome 49.0 for android|UNK,Found,,,mobile
3152522,Trident/7.0|Windows 7|ie 11.0 for desktop|1920x1080,New,,match_status:2,desktop
3155921,Windows|UNK|chrome 56.0|UNK,New,,,desktop
3170811,SM-G530H Build/KTU84P|UNK|chrome 49.0 for android|UNK,Found,,,mobile
3152565,Windows|UNK|chrome 63.0|UNK,Found,,,desktop
3152648,iOS Device|iOS 10.3.3|mobile safari 10.0|2048x1536,Found,,match_status:1,mobile
3168085,UNK|Android|chrome 63.0|1280x720,Found,IP_PROXY:TRANSPARENT,match_status:2,mobile
3155991,Windows|Windows 10|chrome 63.0|1920x1080,New,,match_status:2,desktop
3168036,MacOS|Mac OS X 10_13_2|safari generic|1366x768,New,,match_status:1,desktop
3168051,Windows|UNK|chrome 63.0|UNK,Found,,,desktop
3152617,Windows|UNK|chrome 63.0|UNK,Found,,,desktop
3165134,MacOS|Mac OS X 10_12_6|safari generic|2560x1600,New,,match_status:2,desktop
3165136,MacOS|Mac OS X 10_12_6|safari generic|2560x1600,Found,,match_status:2,desktop
3155999,F8331 Build/41.2.A.7.76|UNK|chrome 63.0 for android|UNK,Found,,,mobile
3170929,Pixel 2 Build/OPM1.171019.011|Android 8.1.0|chrome 63.0 for android|UNK,New,,match_status:2,mobile
3165157,MacOS|Mac OS X 10_12_6|safari generic|2560x1600,Found,,match_status:2,desktop
3170912,Pixel 2 Build/OPM1.171019.011|Android 8.1.0|chrome 63.0 for android|UNK,Found,,match_status:2,mobile
3162219,MacOS|Mac OS X 10_12_6|safari generic|2560x1600,Found,,match_status:2,desktop
3162288,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3152722,iOS Device|iOS 11.2.1|mobile safari 11.0|2436x1125,New,IP_PROXY:TRANSPARENT,match_status:1,mobile
3168132,Windows|Windows 10|chrome 63.0|1920x1080,New,,match_status:2,desktop
3165178,iOS Device|iOS 10.3.2|mobile safari generic|1334x750,New,,match_status:2,mobile
3156055,Windows|Windows 7|chrome 63.0|1920x1080,Found,,match_status:2,desktop
3162261,Windows|Windows 7|chrome 63.0|1440x900,Found,,match_status:2,desktop
3159255,MacOS|Mac OS X 10_13_2|chrome 63.0|1920x1080,Found,,match_status:2,desktop
3168156,iOS Device|iOS 11.2.1|mobile safari generic|1334x750,New,,match_status:2,mobile
3162351,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3156137,UNK|UNK|chrome 63.0 for ios|UNK,Unknown,,,mobile
3165317,UNK|UNK|chrome 63.0 for ios|UNK,Unknown,,,mobile
3165223,UNK|UNK|chrome 63.0 for ios|UNK,Unknown,,,mobile
3159210,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3170989,Windows|Windows 10|chrome 63.0|1280x1024,Found,,match_status:2,desktop
3156116,UNK|UNK|chrome 63.0 for ios|UNK,Unknown,,,mobile
3152731,iOS Device|iOS 11.2.1|mobile safari 11.0|2048x1536,New,,match_status:1,mobile
3165279,UNK|UNK|chrome 63.0 for ios|UNK,Unknown,,,mobile
3159265,UNK|UNK|chrome 63.0 for ios|UNK,Unknown,,,mobile
3165225,UNK|UNK|chrome 63.0 for ios|UNK,Unknown,,,mobile
3170980,Windows|UNK|chrome 63.0|UNK,New,,,desktop
3156171,UNK|UNK|chrome 63.0 for ios|UNK,Unknown,,,mobile
3168129,UNK|UNK|chrome 63.0 for ios|UNK,Unknown,,,mobile
3168197,Windows|UNK|chrome 63.0|UNK,Found,,,desktop
3152831,iOS Device|iOS 11.0.3|mobile safari 11.0|2208x1242,New,,match_status:1,mobile
3156105,UNK|UNK|chrome 63.0 for ios|UNK,Unknown,,,mobile
3159310,Windows|Windows 10|edge 16.0|1440x900,New,,match_status:2,desktop
3156117,UNK|UNK|chrome 63.0 for ios|UNK,Unknown,,,mobile
3159222,Windows|Windows 10|edge 16.0|1440x900,Found,,match_status:2,desktop
3159254,Windows|Windows 10|edge 16.0|1440x900,Found,,match_status:2,desktop
3165345,UNK|UNK|chrome 63.0 for ios|UNK,Unknown,,,mobile
3171083,UNK|UNK|chrome 63.0 for ios|UNK,Unknown,,,mobile
3156207,UNK|UNK|chrome 63.0 for ios|UNK,Unknown,,,mobile
3171105,UNK|UNK|chrome 63.0|UNK,Found,,,desktop
3165376,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3159356,Windows|Windows 10|edge 16.0|1440x900,Found,,match_status:2,desktop
3171034,LG-M250 Build/NRD90U|UNK|chrome 63.0 for android|UNK,Found,,,mobile
3171072,UNK|UNK|chrome 63.0|UNK,Found,,,desktop
3171054,UNK|UNK|chrome 63.0|UNK,Found,,,desktop
3165403,MotoG3 Build/MPI24.65-33.1-2|UNK|chrome 63.0 for android|UNK,New,,,mobile
3159323,UNK|UNK|chrome 63.0|UNK,Found,,,desktop
3171102,UNK|UNK|chrome 63.0|UNK,Found,,,desktop
3159311,,,,,
3171066,UNK|UNK|chrome 63.0|UNK,Found,,,desktop
3171088,UNK|UNK|chrome 63.0|UNK,Found,,,desktop
3159377,Windows|Windows 10|chrome 63.0|1366x768,New,,match_status:2,desktop
3171139,Moto G (5) Plus Build/NPN25.137-82|UNK|chrome generic|UNK,New,,,mobile
3171160,UNK|UNK|chrome 63.0|UNK,Found,,,desktop
3165447,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3171096,Windows|UNK|chrome 63.0|UNK,Found,,,desktop
3168308,Windows|Windows 10|chrome 61.0|1920x1080,New,,match_status:2,desktop
3171173,UNK|UNK|chrome 63.0|UNK,Found,,,desktop
3159428,MacOS|Mac OS X 10_12_6|chrome 63.0|2880x1800,Found,,match_status:2,desktop
3162405,Windows|Windows 10|edge 15.0|1920x1080,Found,,match_status:2,desktop
3159376,UNK|UNK|chrome 63.0|UNK,Found,,,desktop
3171107,MacOS|Mac OS X 10_11_6|safari generic|1920x1080,New,,match_status:2,desktop
3165430,iOS Device|iOS 10.3.2|mobile safari generic|1334x750,Found,,match_status:2,mobile
3168263,MacOS|Mac OS X 10_13_2|chrome 63.0|1920x1200,Found,,match_status:1,desktop
3159426,Moto G (5) Plus Build/NPN25.137-82|UNK|chrome generic|UNK,Found,,,mobile
3159446,UNK|UNK|chrome 63.0|UNK,Found,,,desktop
3165401,Windows|Windows 7|chrome 63.0|1280x1024,Found,,match_status:2,desktop
3159451,UNK|UNK|chrome 63.0|UNK,Found,,,desktop
3159346,Moto G (5) Plus Build/NPN25.137-82|UNK|chrome generic|UNK,Found,,,mobile
3153000,MacOS|Mac OS X 10_10_5|safari generic|1440x900,New,,match_status:2,desktop
3159440,UNK|UNK|chrome 63.0|UNK,Found,,,desktop
3159418,Trident/7.0|Windows 7|ie 11.0 for desktop|1920x1080,Found,,match_status:2,desktop
3159406,UNK|UNK|chrome 63.0|UNK,Found,,,desktop
3171182,LG-M250 Build/NRD90U|UNK|chrome 63.0 for android|UNK,Found,,,mobile
3159521,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3159500,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3159496,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3171228,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3156347,Windows|UNK|chrome 63.0|UNK,New,,,desktop
3162556,iOS Device|iOS 11.2.1|mobile safari 11.0|2208x1242,New,IP_PROXY:HIDDEN,,mobile
3159555,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3159519,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3153181,Windows|Windows 8.1|chrome 63.0|1920x1080,Found,,match_status:2,desktop
3171362,Windows|Windows 10|chrome 63.0|1366x768,Found,,match_status:2,desktop
3165641,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3171284,UNK|UNK|chrome 63.0|UNK,New,,,desktop
3171303,Windows|Windows 10|chrome 63.0|1366x768,Found,,match_status:2,desktop
3153157,UNK|Linux|chrome 63.0|1920x1080,Found,IP_PROXY:TRANSPARENT,match_status:2,desktop
3171354,Windows|Windows 10|chrome 63.0|1366x768,Found,,match_status:2,desktop
3171299,Windows|Windows 10|chrome 63.0|1366x768,Found,,match_status:2,desktop
3165613,LG-X230 Build/MRA58K|UNK|chrome 63.0 for android|UNK,New,,,mobile
3171361,Windows|Windows 10|chrome 63.0|1366x768,Found,,match_status:2,desktop
3162626,Windows|UNK|chrome 63.0|UNK,New,,,desktop
3168531,Windows|UNK|chrome 63.0|UNK,New,,,desktop
3159680,Windows|Windows 8.1|chrome 63.0|1920x1080,Found,,match_status:2,desktop
3153255,Windows|Windows 10|firefox 56.0|1280x768,Found,,match_status:2,desktop
3153282,Windows|Windows 10|edge 16.0|UNK,Found,,match_status:2,desktop
3168492,iOS Device|iOS 11.2.1|mobile safari 11.0|2208x1242,New,,match_status:1,mobile
3165692,Moto Z2 Play Build/NPSS26.118-19-14|UNK|chrome 63.0 for android|UNK,New,,,mobile
3153234,SM-G900F Build/MMB29M|UNK|chrome 63.0 for android|UNK,Found,,,mobile
3156619,Windows|UNK|chrome 63.0|UNK,Found,,,desktop
3159744,Windows|Windows 10|chrome 63.0|1600x900,New,,match_status:2,desktop
3168533,,,,,
3168578,Windows|UNK|chrome 63.0|UNK,Found,,,desktop
3165664,Trident/7.0|UNK|ie 11.0 for desktop|UNK,Found,,,desktop
3165763,Trident/7.0|UNK|ie 11.0 for desktop|UNK,Found,,,desktop
3159686,MacOS|Mac OS X 10_13_2|safari generic|2880x1800,Found,,match_status:2,desktop
3168574,iOS Device|iOS 11.2.1|mobile safari 11.0|2048x1536,New,,match_status:1,mobile
3159782,XT1032|UNK|chrome 63.0 for android|UNK,New,,,mobile
3159745,MacOS|Mac OS X 10_13_2|safari generic|2880x1800,Found,,match_status:2,desktop
3168660,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3165747,XT1650 Build/NPLS26.118-20-5-11|UNK|chrome 63.0 for android|UNK,New,,,mobile
3168680,Trident/7.0|UNK|ie 11.0 for desktop|UNK,New,,,desktop
3156692,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3165773,UNK|UNK|mobile safari 11.0|UNK,Found,,,mobile
3171518,iOS Device|iOS 11.2.1|mobile safari 11.0|1136x640,New,,match_status:1,mobile
3168612,Windows|UNK|edge 15.0|UNK,New,,,desktop
3153418,UNK|UNK|mobile safari 11.0|UNK,New,,,mobile
3165830,F5121 Build/34.3.A.0.252|UNK|chrome 63.0 for android|UNK,Found,,,mobile
3162813,UNK|UNK|mobile safari 11.0|UNK,Found,,,mobile
3159826,Windows|Windows 10|chrome 63.0|1920x1080,Unknown,,match_status:2,desktop
3162935,MacOS|Mac OS X 10_13_2|chrome 63.0|1920x1080,Found,,match_status:2,desktop
3168710,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
